stage,x0,y0,w,h,x1,y1,scale_x_idx_per_outpix,scale_y_idx_per_outpix,iou,dice,hamming,intersection,union,target_sum,pred_sum
stage3,44,56,128,72,171,127,1.1441441441441442,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,46,58,128,72,173,129,1.1441441441441442,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,54,128,73,169,126,1.1441441441441442,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,56,128,73,171,128,1.1441441441441442,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,46,58,128,73,173,130,1.1441441441441442,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,56,128,74,171,129,1.1441441441441442,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,46,58,128,74,173,131,1.1441441441441442,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,57,129,66,171,122,1.1531531531531531,1.0317460317460319,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,57,129,67,171,123,1.1531531531531531,1.0476190476190477,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,57,129,68,171,124,1.1531531531531531,1.0634920634920635,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,57,129,69,171,125,1.1531531531531531,1.0793650793650793,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,58,129,70,172,127,1.1531531531531531,1.0952380952380953,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,45,58,129,71,173,128,1.1531531531531531,1.1111111111111112,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,56,129,72,171,127,1.1531531531531531,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,45,58,129,72,173,129,1.1531531531531531,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,56,129,73,171,128,1.1531531531531531,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,45,58,129,73,173,130,1.1531531531531531,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,56,129,74,171,129,1.1531531531531531,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,45,58,129,74,173,131,1.1531531531531531,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,57,130,66,171,122,1.162162162162162,1.0317460317460319,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,57,130,67,171,123,1.162162162162162,1.0476190476190477,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,57,130,68,171,124,1.162162162162162,1.0634920634920635,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,58,130,68,172,125,1.162162162162162,1.0634920634920635,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,58,130,69,172,126,1.162162162162162,1.0793650793650793,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,43,58,130,70,172,127,1.162162162162162,1.0952380952380953,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,56,130,71,171,126,1.162162162162162,1.1111111111111112,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,58,130,71,173,128,1.162162162162162,1.1111111111111112,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,56,130,72,171,127,1.162162162162162,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,58,130,72,173,129,1.162162162162162,1.126984126984127,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,56,130,73,171,128,1.162162162162162,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,58,130,73,173,130,1.162162162162162,1.1428571428571428,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,56,130,74,171,129,1.162162162162162,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,44,58,130,74,173,131,1.162162162162162,1.1587301587301588,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,58,131,67,172,124,1.1711711711711712,1.0476190476190477,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,58,131,68,172,125,1.1711711711711712,1.0634920634920635,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,58,131,69,172,126,1.1711711711711712,1.0793650793650793,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,42,58,131,70,172,127,1.1711711711711712,1.0952380952380953,0.9845038384987205,0.9921914177233326,0.015206473214285714,6925,7034,6925,7034
stage3,46,58,133,66,178,123,1.1891891891891893,1.0317460317460319,0.984489444205084,0.9921841076856275,0.015066964285714286,6855,6963,6925,6893
stage3,45,58,134,66,178,123,1.1981981981981982,1.0317460317460319,0.984489444205084,0.9921841076856275,0.015066964285714286,6855,6963,6925,6893
stage3,44,58,135,66,178,123,1.2072072072072073,1.0317460317460319,0.984489444205084,0.9921841076856275,0.015066964285714286,6855,6963,6925,6893
stage3,42,52,127,69,168,120,1.135135135135135,1.0793650793650793,0.9844773568783822,0.992177969142447,0.015206473214285714,6913,7022,6925,7010
stage3,42,52,127,70,168,121,1.135135135135135,1.0952380952380953,0.9844773568783822,0.992177969142447,0.015206473214285714,6913,7022,6925,7010
stage3,43,50,131,66,173,115,1.1711711711711712,1.0317460317460319,0.9844716031631919,0.992175047094624,0.015066964285714286,6847,6955,6925,6877
stage3,42,50,132,66,173,115,1.1801801801801801,1.0317460317460319,0.9844716031631919,0.992175047094624,0.015066964285714286,6847,6955,6925,6877
stage3,47,57,132,67,178,123,1.1801801801801801,1.0476190476190477,0.9844716031631919,0.992175047094624,0.015066964285714286,6847,6955,6925,6877
stage3,42,50,133,66,174,115,1.1891891891891893,1.0317460317460319,0.9844492440604752,0.9921636917718764,0.015066964285714286,6837,6945,6925,6857
stage3,50,50,127,70,176,119,1.135135135135135,1.0952380952380953,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,50,50,127,71,176,120,1.135135135135135,1.1111111111111112,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,49,50,128,67,176,116,1.1441441441441442,1.0476190476190477,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,49,50,128,68,176,117,1.1441441441441442,1.0634920634920635,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,48,50,129,67,176,116,1.1531531531531531,1.0476190476190477,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,50,53,129,69,178,121,1.1531531531531531,1.0793650793650793,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,47,50,130,67,176,116,1.162162162162162,1.0476190476190477,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,49,53,130,69,178,121,1.162162162162162,1.0793650793650793,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,48,54,131,67,178,120,1.1711711711711712,1.0476190476190477,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,47,54,132,66,178,119,1.1801801801801801,1.0317460317460319,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,47,54,132,67,178,120,1.1801801801801801,1.0476190476190477,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,44,50,134,74,177,123,1.1981981981981982,1.1587301587301588,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,43,50,135,73,177,122,1.2072072072072073,1.1428571428571428,0.9844043321299639,0.9921408819676903,0.015066964285714286,6817,6925,6925,6817
stage3,42,57,130,69,171,125,1.162162162162162,1.0793650793650793,0.984363894811656,0.9921203438395415,0.015345982142857142,6925,7035,6925,7035
stage3,46,58,133,70,178,127,1.1891891891891893,1.0952380952380953,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,46,57,133,71,178,127,1.1891891891891893,1.1111111111111112,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,45,58,134,70,178,127,1.1981981981981982,1.0952380952380953,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,45,57,134,71,178,127,1.1981981981981982,1.1111111111111112,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,44,58,135,70,178,127,1.2072072072072073,1.0952380952380953,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,44,57,135,71,178,127,1.2072072072072073,1.1111111111111112,0.9843615494978479,0.9921191526281542,0.015206473214285714,6861,6970,6925,6906
stage3,43,54,127,69,169,122,1.135135135135135,1.0793650793650793,0.984359448315086,0.9921180854112926,0.015345982142857142,6923,7033,6925,7031
stage3,42,54,128,69,169,122,1.1441441441441442,1.0793650793650793,0.984359448315086,0.9921180854112926,0.015345982142857142,6923,7033,6925,7031
stage3,50,57,129,67,178,123,1.1531531531531531,1.0476190476190477,0.9843278217109993,0.9921020215926382,0.015206473214285714,6846,6955,6925,6876
stage3,49,57,130,67,178,123,1.162162162162162,1.0476190476190477,0.9843278217109993,0.9921020215926382,0.015206473214285714,6846,6955,6925,6876
stage3,48,57,131,67,178,123,1.1711711711711712,1.0476190476190477,0.9843278217109993,0.9921020215926382,0.015206473214285714,6846,6955,6925,6876
stage3,47,57,132,66,178,122,1.1801801801801801,1.0317460317460319,0.9843278217109993,0.9921020215926382,0.015206473214285714,6846,6955,6925,6876
stage3,46,50,128,66,173,115,1.1441441441441442,1.0317460317460319,0.9843142898258742,0.9920951483066213,0.015206473214285714,6840,6949,6925,6864
stage3,47,50,128,66,174,115,1.1441441441441442,1.0317460317460319,0.9842916846807898,0.9920836662066962,0.015206473214285714,6830,6939,6925,6844
stage3,46,50,129,66,174,115,1.1531531531531531,1.0317460317460319,0.9842916846807898,0.9920836662066962,0.015206473214285714,6830,6939,6925,6844
stage3,50,50,127,69,176,118,1.135135135135135,1.0793650793650793,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,50,54,129,66,178,119,1.1531531531531531,1.0317460317460319,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,50,54,129,67,178,120,1.1531531531531531,1.0476190476190477,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,49,54,130,66,178,119,1.162162162162162,1.0317460317460319,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,49,54,130,67,178,120,1.162162162162162,1.0476190476190477,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,48,54,131,66,178,119,1.1711711711711712,1.0317460317460319,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,44,50,134,73,177,122,1.1981981981981982,1.1428571428571428,0.9842599277978339,0.9920675351138928,0.015206473214285714,6816,6925,6925,6816
stage3,43,54,127,74,169,127,1.135135135135135,1.1587301587301588,0.9842239909039227,0.9920492801375259,0.015485491071428572,6925,7036,6925,7036
stage3,42,54,128,74,169,127,1.1441441441441442,1.1587301587301588,0.9842239909039227,0.9920492801375259,0.015485491071428572,6925,7036,6925,7036
stage3,46,58,133,69,178,126,1.1891891891891893,1.0793650793650793,0.9842180774748924,0.9920462762111352,0.015345982142857142,6860,6970,6925,6905
stage3,45,58,134,69,178,126,1.1981981981981982,1.0793650793650793,0.9842180774748924,0.9920462762111352,0.015345982142857142,6860,6970,6925,6905
stage3,44,58,135,69,178,126,1.2072072072072073,1.0793650793650793,0.9842180774748924,0.9920462762111352,0.015345982142857142,6860,6970,6925,6905
stage3,43,54,127,68,169,121,1.135135135135135,1.0634920634920635,0.9842172614815868,0.992045861698316,0.015485491071428572,6922,7033,6925,7030
stage3,42,54,128,68,169,121,1.1441441441441442,1.0634920634920635,0.9842172614815868,0.992045861698316,0.015485491071428572,6922,7033,6925,7030
stage3,42,52,127,74,168,125,1.135135135135135,1.1587301587301588,0.9842082799829279,0.9920412992041299,0.015485491071428572,6918,7029,6925,7022
stage3,43,53,127,68,169,120,1.135135135135135,1.0634920634920635,0.9842037853991746,0.9920390159936886,0.015485491071428572,6916,7027,6925,7018
stage3,42,53,128,68,169,120,1.1441441441441442,1.0634920634920635,0.9842037853991746,0.9920390159936886,0.015485491071428572,6916,7027,6925,7018
stage3,50,57,129,70,178,126,1.1531531531531531,1.0952380952380953,0.9841999425452456,0.9920370638482698,0.015345982142857142,6852,6962,6925,6889
stage3,49,57,130,70,178,126,1.162162162162162,1.0952380952380953,0.9841999425452456,0.9920370638482698,0.015345982142857142,6852,6962,6925,6889
stage3,48,57,131,70,178,126,1.1711711711711712,1.0952380952380953,0.9841999425452456,0.9920370638482698,0.015345982142857142,6852,6962,6925,6889
stage3,47,57,132,70,178,126,1.1801801801801801,1.0952380952380953,0.9841999425452456,0.9920370638482698,0.015345982142857142,6852,6962,6925,6889
stage3,42,52,127,67,168,118,1.135135135135135,1.0476190476190477,0.984192537738536,0.9920333022321108,0.015485491071428572,6911,7022,6925,7008
stage3,42,52,127,68,168,119,1.135135135135135,1.0634920634920635,0.984192537738536,0.9920333022321108,0.015485491071428572,6911,7022,6925,7008
stage3,50,57,129,66,178,122,1.1531531531531531,1.0317460317460319,0.9841840402588066,0.9920289855072464,0.015345982142857142,6845,6955,6925,6875
stage3,49,57,130,66,178,122,1.162162162162162,1.0317460317460319,0.9841840402588066,0.9920289855072464,0.015345982142857142,6845,6955,6925,6875
stage3,48,57,131,66,178,122,1.1711711711711712,1.0317460317460319,0.9841840402588066,0.9920289855072464,0.015345982142857142,6845,6955,6925,6875
stage3,47,50,127,66,173,115,1.135135135135135,1.0317460317460319,0.9841703842279464,0.9920220481578184,0.015345982142857142,6839,6949,6925,6863
stage3,42,50,134,66,175,115,1.1981981981981982,1.0317460317460319,0.9841384282624369,0.9920058139534884,0.015345982142857142,6825,6935,6925,6835
stage3,45,51,133,71,177,121,1.1891891891891893,1.1111111111111112,0.984115523465704,0.9919941775836972,0.015345982142857142,6815,6925,6925,6815
stage3,43,50,135,72,177,121,1.2072072072072073,1.126984126984127,0.984115523465704,0.9919941775836972,0.015345982142857142,6815,6925,6925,6815
stage3,44,52,135,73,178,124,1.2072072072072073,1.1428571428571428,0.984115523465704,0.9919941775836972,0.015345982142857142,6815,6925,6925,6815
stage3,42,53,127,73,168,125,1.135135135135135,1.1428571428571428,0.9840796019900497,0.9919759277833501,0.015625,6923,7035,6925,7033
stage3,42,53,127,74,168,126,1.135135135135135,1.1587301587301588,0.9840796019900497,0.9919759277833501,0.015625,6923,7035,6925,7033
stage3,50,57,129,74,178,130,1.1531531531531531,1.1587301587301588,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,49,57,130,74,178,130,1.162162162162162,1.1587301587301588,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,48,57,131,74,178,130,1.1711711711711712,1.1587301587301588,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,47,57,132,74,178,130,1.1801801801801801,1.1587301587301588,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,46,58,133,68,178,125,1.1891891891891893,1.0634920634920635,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,45,58,134,68,178,125,1.1981981981981982,1.0634920634920635,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,44,58,135,68,178,125,1.2072072072072073,1.0634920634920635,0.9840746054519369,0.9919733892544652,0.015485491071428572,6859,6970,6925,6904
stage3,42,53,127,66,168,118,1.135135135135135,1.0317460317460319,0.9840637450199203,0.9919678714859438,0.015625,6916,7028,6925,7019
stage3,42,53,127,67,168,119,1.135135135135135,1.0476190476190477,0.9840637450199203,0.9919678714859438,0.015625,6916,7028,6925,7019
stage3,45,50,130,66,174,115,1.162162162162162,1.0317460317460319,0.9840172786177106,0.9919442630089266,0.015485491071428572,6834,6945,6925,6854
stage3,44,50,131,66,174,115,1.1711711711711712,1.0317460317460319,0.9840172786177106,0.9919442630089266,0.015485491071428572,6834,6945,6925,6854
stage3,43,50,132,66,174,115,1.1801801801801801,1.0317460317460319,0.9840172786177106,0.9919442630089266,0.015485491071428572,6834,6945,6925,6854
stage3,44,50,132,66,175,115,1.1801801801801801,1.0317460317460319,0.9839942321557318,0.9919325532378807,0.015485491071428572,6824,6935,6925,6834
