method_family,method_name,interpolation,domain_tested,mask_mode,rmse,mae,mean_bias,max_abs_error,pearson,spearman,nrmse,ssim,ncc,contour_score,gradient_corr,exact_match_possible,valid_cells_used,valid_fraction,notes,composite_score,rank
A_discrete_basic,integer_offset_dx-2_dy-6,linear,roi,nomask,0.8371246257910888,0.7045268796579162,0.7045268796579162,1.4625361907958982,-0.9268997199362974,-0.8724357789558486,1.0347007302281561,0.6477303165450753,-0.9268997199362973,0.15136201662574453,0.21335450282985965,False,8576,1.0,integer translation,0.9522693418708827,803
A_discrete_basic,integer_offset_dx-8_dy6,linear,roi,masked,0.8540667605305011,0.7384921405508985,0.7384921405508985,1.4245254028320318,-0.8248940341233965,-0.8081917684396742,1.0556415061250874,0.6295164412017972,-0.8248940341233963,0.14582109652785152,0.13910283430507941,False,8296,0.9673507462686567,integer translation,0.9524029248930268,804
A_discrete_basic,integer_offset_dx4_dy6,linear,roi,masked,0.8272288618851835,0.6943506838218226,0.6943506838218226,1.4730425811767596,-0.9328437995263448,-0.8823358803607511,1.0224693923554593,0.6051064143216909,-0.9328437995263446,0.1779557776947935,0.22861085412408283,False,8296,0.9673507462686567,integer translation,0.952491054335459,805
A_discrete_basic,integer_offset_dx-6_dy2,linear,roi,masked,0.8432210522455121,0.720983741144826,0.720983741144826,1.4235023010253904,-0.8678471225373232,-0.8369923735432423,1.0422360203269427,0.6201411404451388,-0.8678471225373232,0.15500032998008667,0.17378547497363672,False,8296,0.9673507462686567,integer translation,0.9524940333639798,806
A_discrete_basic,integer_offset_dx0_dy-4,linear,roi,nomask,0.8363924587529803,0.7023295081679501,0.7023295081679501,1.469496105957031,-0.9353543703394269,-0.8796470799855377,1.0337957589184614,0.6459570167131864,-0.9353543703394269,0.15677721368118855,0.23194512936332878,False,8576,1.0,integer translation,0.9524962714450431,807
A_discrete_basic,crop_before_resize_center90,bicubic,roi,masked,0.8276902877634469,0.6981611199013867,0.6981611199013867,1.4772272888183586,-0.9313037801339235,-0.882778024053033,1.0230397228396857,0.6099820509373244,-0.9313037801339236,0.2045181777228542,0.19839099438994304,False,8296,0.9673507462686567,crop before resize,0.9525573080627501,808
A_discrete_basic,integer_offset_dx0_dy2,linear,roi,masked,0.8298011800864845,0.6988063684027589,0.6988063684027589,1.4687617767333982,-0.9205024974213503,-0.8726081356898294,1.0256488228001797,0.6078330170516609,-0.9205024974213504,0.1695100281966451,0.21004362044135516,False,8296,0.9673507462686567,integer translation,0.9526723739939118,809
A_discrete_basic,integer_offset_dx-6_dy-6,linear,roi,nomask,0.8441685807304282,0.7177680648390927,0.7177680648390927,1.4285911071777342,-0.8916026033725408,-0.8459748883380511,1.043407182164797,0.6530176929678493,-0.8916026033725406,0.13554253240757633,0.1562054437570191,False,8576,1.0,integer translation,0.9527003173645339,810
A_discrete_basic,integer_offset_dx-4_dy-6,linear,roi,nomask,0.8409703272126715,0.7112950024181338,0.7112950024181338,1.4468902099609373,-0.9109107716456616,-0.8602605373052274,1.0394540846828655,0.6503167688490569,-0.9109107716456615,0.14646812136688428,0.18713103055415142,False,8576,1.0,integer translation,0.9527192942826486,811
A_discrete_basic,integer_offset_dx-8_dy-2,linear,roi,nomask,0.8531244156244608,0.7331599810981039,0.7331599810981039,1.4254981506347661,-0.8521067214309065,-0.8178295904834935,1.0544767512817028,0.6574604265420425,-0.8521067214309063,0.12919699235204046,0.11020243140389464,False,8576,1.0,integer translation,0.952723380819902,812
A_discrete_basic,integer_offset_dx4_dy2,linear,roi,nomask,0.838453212605548,0.7033422431255455,0.7033422431255455,1.4739867187500018,-0.9430303537736212,-0.8876174426819462,1.0363428868494515,0.6450752202194482,-0.943030353773621,0.17545395637650935,0.2714495479702585,False,8576,1.0,integer translation,0.9527535166789698,813
A_discrete_basic,integer_offset_dx2_dy4,linear,roi,masked,0.8286537724388247,0.6965864293318246,0.6965864293318246,1.4668051025390625,-0.9274556029360472,-0.8779123452258089,1.024230606809005,0.6064500156515416,-0.9274556029360468,0.17414577828399,0.21905642655759844,False,8296,0.9673507462686567,integer translation,0.9527741824136802,814
A_discrete_basic,integer_offset_dx-4_dy2,linear,roi,masked,0.8394116680222025,0.7138788782934559,0.7138788782934559,1.4429801452636717,-0.8885246127829488,-0.850900342758545,1.0375275545667182,0.6156050976095302,-0.8885246127829485,0.16497912082932512,0.19632822614363557,False,8296,0.9673507462686567,integer translation,0.9528261552990882,815
A_discrete_basic,identity_embed_center,none,roi,nomask,0.8553028557272786,0.7605086951368619,0.7605086951368619,1.3730294769287106,-0.4954956071800076,-0.49349688718199797,1.0844463747017625,0.6835598772477108,-0.49549560718000757,0.13383142385521046,0.05566267793852866,False,3956,0.4612873134328358,identity embedding without resize,0.9528971562478907,816
A_discrete_basic,identity_embed_center,none,roi,masked,0.8553028557272786,0.7605086951368619,0.7605086951368619,1.3730294769287106,-0.4954956071800076,-0.49349688718199797,1.0844463747017625,0.6835598772477108,-0.49549560718000757,0.13383142385521046,0.05566267793852866,False,3956,0.4612873134328358,identity embedding without resize,0.9528971562478907,817
A_discrete_basic,integer_offset_dx6_dy8,linear,roi,masked,0.8255004336010888,0.6920895376516286,0.6920895376516286,1.4872179809570305,-0.9367240380809395,-0.8858795288452795,1.020333024659897,0.604224965282944,-0.9367240380809394,0.16140504813172132,0.23032808372882305,False,8296,0.9673507462686567,integer translation,0.9529083256442445,818
A_discrete_basic,integer_offset_dx-8_dy8,linear,roi,masked,0.8579948043421293,0.7439835639508504,0.7439835639508504,1.424288891601563,-0.8146494956444337,-0.8012612652505394,1.0604966372191214,0.6320158069828022,-0.8146494956444335,0.1442131094462786,0.13302785921099036,False,8296,0.9673507462686567,integer translation,0.9529573561742761,819
A_discrete_basic,integer_offset_dx-2_dy2,linear,roi,masked,0.8349426892367723,0.7064825458552362,0.7064825458552362,1.4598620880126951,-0.906001306114712,-0.8626567036864543,1.0320038183508722,0.611519231864036,-0.906001306114712,0.16656225840190783,0.2093026576127475,False,8296,0.9673507462686567,integer translation,0.9529647671428234,820
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,bicubic,roi,nomask,0.8418290950500048,0.7116778603991466,0.7116778603991466,1.4587768066406248,-0.9138944295370937,-0.8625916164929733,1.0405155368024297,0.6476207180877632,-0.9138944295370935,0.1547440350454052,0.19732890407725687,False,8576,1.0,manual projective,0.953107692430376,821
A_discrete_basic,integer_offset_dx-8_dy0,linear,roi,nomask,0.8564194570072153,0.7379522336813942,0.7379522336813942,1.4252597320556646,-0.8429541833294932,-0.8113635980234085,1.058549480263539,0.6586464191240007,-0.8429541833294935,0.13119146002423174,0.10085774660993695,False,8576,1.0,integer translation,0.9531763748897297,822
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,lanczos,roi,nomask,0.8430509725686214,0.7136379248921552,0.7136379248921552,1.442447994995117,-0.9080560352285588,-0.8580511439493212,1.042025798861161,0.6487618203025425,-0.9080560352285588,0.1488882382128433,0.18751807398092368,False,8576,1.0,manual projective,0.9533152414951419,823
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,lanczos,roi,nomask,0.841808570722211,0.711660729401503,0.711660729401503,1.4589084136962889,-0.913904737355692,-0.8625953476944648,1.0404901683730448,0.6475740480134351,-0.9139047373556914,0.1497983098481205,0.19685588320972314,False,8576,1.0,manual projective,0.9533180157047273,824
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,linear,roi,nomask,0.8430361008319172,0.713636825764713,0.713636825764713,1.4426425445556639,-0.9080584549012773,-0.8580488309254479,1.042007417133574,0.648711968355602,-0.9080584549012775,0.1474936116854388,0.18749486993012238,False,8576,1.0,manual projective,0.9533677674617255,825
B_linear_registration,projective_manual_p1+0.0008_p2+0.0008_p3+0.00012_p4+0.00012,bicubic,roi,nomask,0.8430567774014177,0.7136380225281217,0.7136380225281217,1.4422057617187498,-0.9080350598533836,-0.8580340850111783,1.0420329737363805,0.6487957301324069,-0.9080350598533836,0.14681826923860417,0.1880003461469014,False,8576,1.0,manual projective,0.9533758214164049,826
A_discrete_basic,integer_offset_dx-6_dy4,linear,roi,masked,0.8471886280460965,0.7263741327751109,0.7263741327751109,1.4243996002197257,-0.8596956945896088,-0.8316716666178134,1.0471400136531703,0.6222951894911769,-0.8596956945896084,0.15389711550667148,0.16869694755937248,False,8296,0.9673507462686567,integer translation,0.953400704842855,827
A_discrete_basic,integer_offset_dx8_dy8,linear,roi,nomask,0.8403443954964557,0.7050560245624229,0.7050560245624229,1.500792581176757,-0.9453759165278831,-0.8917741840060743,1.038680422095614,0.6459509703388416,-0.9453759165278832,0.1679062054250806,0.29909791932803387,False,8576,1.0,integer translation,0.9534520143633572,828
B_linear_registration,projective_manual_p1+0.0015_p2-0.0010_p3+0.00018_p4-0.00010,linear,roi,nomask,0.8417850932238825,0.7116495968996589,0.7116495968996589,1.4587634552001951,-0.9138975898664138,-0.8625854904377218,1.0404611497730467,0.6475354132460271,-0.9138975898664135,0.14457045754800782,0.19693202220378261,False,8576,1.0,manual projective,0.9535128850300523,829
A_discrete_basic,integer_offset_dx-8_dy2,linear,roi,nomask,0.8597746639786807,0.7428361026070012,0.7428361026070012,1.425011776733399,-0.8332433314406712,-0.8044835854599041,1.0626965749690152,0.6601840367567237,-0.8332433314406712,0.13217412570706866,0.09294062593942246,False,8576,1.0,integer translation,0.95352561694224,830
A_discrete_basic,integer_offset_dx-2_dy-4,linear,roi,nomask,0.8407498395105394,0.7093156398093523,0.7093156398093523,1.4618628967285154,-0.9216793312497956,-0.868861405696584,1.0391815580131516,0.6484073822871145,-0.9216793312497958,0.15136023928819403,0.20784819195025567,False,8576,1.0,integer translation,0.9535358533184187,831
A_discrete_basic,integer_offset_dx-6_dy-4,linear,roi,nomask,0.8474731740778142,0.7223927883375937,0.7223927883375937,1.4273055541992186,-0.8845604510546744,-0.8411750892016687,1.0474917175425686,0.6538002469043446,-0.8845604510546746,0.13629229910704768,0.1482634377553189,False,8576,1.0,integer translation,0.953548731816933,832
A_discrete_basic,integer_offset_dx2_dy0,linear,roi,nomask,0.8395142027639643,0.7053651229075532,0.7053651229075532,1.4672895690917969,-0.9376627660463607,-0.8824615791225224,1.0376542893071692,0.6457622020240826,-0.9376627660463605,0.16604259159354592,0.24970195683145213,False,8576,1.0,integer translation,0.9535568210527859,833
A_discrete_basic,crop_before_resize_center90,nearest,roi,masked,0.8275605747669371,0.6980706180940369,0.6980706180940369,1.480804330444336,-0.9312340075776605,-0.8826284431426545,1.0228793952993487,0.6065158914027802,-0.9312340075776602,0.21589051769246098,0.16264393611720712,False,8296,0.9673507462686567,crop before resize,0.95365457349073,834
A_discrete_basic,crop_before_resize_center90,linear,roi,masked,0.8275683130018179,0.6981512307033705,0.6981512307033705,1.476206857299804,-0.9311680445219925,-0.8826831724189058,1.0228889598934785,0.6098324799074238,-0.9311680445219925,0.17128500337965097,0.20143005106919648,False,8296,0.9673507462686567,crop before resize,0.953690228378496,835
A_discrete_basic,integer_offset_dx0_dy-2,linear,roi,nomask,0.8402645051036344,0.7073404430759487,0.7073404430759487,1.4692481506347654,-0.9305567890952314,-0.8762323501170538,1.0385816761678948,0.6468149025723146,-0.9305567890952317,0.15736569554545932,0.22885158849952852,False,8576,1.0,integer translation,0.953827543391861,836
A_discrete_basic,integer_offset_dx6_dy6,linear,roi,nomask,0.8417683722113573,0.7069718297154156,0.7069718297154156,1.4880190673828118,-0.9427788759533653,-0.8886402789473864,1.0404404823080875,0.6459960248383645,-0.9427788759533653,0.17206130243089976,0.2901334072849908,False,8576,1.0,integer translation,0.953895071478967,837
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,nearest,roi,nomask,0.8434767760135317,0.7100802508613957,0.7100802508613957,1.4797411743164055,-0.9362044180480403,-0.8823791803382923,1.0425520993925377,0.6473354961544092,-0.93620441804804,0.18944572390669104,0.2634264643010614,False,8576,1.0,manual projective,0.9539247438385956,838
A_discrete_basic,integer_offset_dx-8_dy4,linear,roi,nomask,0.8631924695325445,0.7478137950260249,0.7478137950260249,1.4247752655029302,-0.8229559512673861,-0.7971862968153879,1.0669210426210314,0.6617879463842464,-0.8229559512673861,0.13161193267735322,0.08319947430726397,False,8576,1.0,integer translation,0.953938243264532,839
A_discrete_basic,integer_offset_dx-4_dy-4,linear,roi,nomask,0.8444342923669229,0.7160036790588009,0.7160036790588009,1.4459022033691404,-0.9048201790597831,-0.8561222877685788,1.043735606411129,0.6510428215086213,-0.904820179059783,0.14274221865544245,0.1803248753555942,False,8576,1.0,integer translation,0.9539519179573294,840
A_discrete_basic,integer_offset_dx-4_dy4,linear,roi,masked,0.8435492823113354,0.719357016927412,0.719357016927412,1.4420360076904295,-0.8813202769422522,-0.8462792203260572,1.0426417184492136,0.6176263640266724,-0.8813202769422523,0.16170926412552658,0.1922481221265766,False,8296,0.9673507462686567,integer translation,0.9540421196528392,841
A_discrete_basic,integer_offset_dx0_dy4,linear,roi,masked,0.8342826513224001,0.7044441711539818,0.7044441711539818,1.4685252655029295,-0.9149527000883314,-0.8690872219953213,1.0311879999040863,0.6096588005809503,-0.9149527000883313,0.1683778129394062,0.20866375006288437,False,8296,0.9673507462686567,integer translation,0.9541699857452925,842
A_discrete_basic,integer_offset_dx4_dy8,linear,roi,masked,0.8322049214639604,0.7003498413126402,0.7003498413126402,1.4725619293212908,-0.928068591962376,-0.8791656581428084,1.0286198893318848,0.606806090840632,-0.9280685919623762,0.17916085737196294,0.22892190853431285,False,8296,0.9673507462686567,integer translation,0.9542172593831839,843
A_discrete_basic,integer_offset_dx-6_dy6,linear,roi,masked,0.851221719847281,0.7318642150992943,0.7318642150992943,1.426430926513671,-0.8510694220241602,-0.8259785315296995,1.0521249859060402,0.6244423651042129,-0.8510694220241597,0.15333878427673694,0.1639593109160757,False,8296,0.9673507462686567,integer translation,0.9542216828680286,844
A_discrete_basic,integer_offset_dx-8_dy6,linear,roi,nomask,0.8666748778603011,0.7528853091592219,0.7528853091592219,1.4245254028320318,-0.812089102096971,-0.7894297554180635,1.0712253604354514,0.6633423726529059,-0.8120891020969714,0.13094071842035834,0.07447579809754233,False,8576,1.0,integer translation,0.9542480982358514,845
A_discrete_basic,integer_offset_dx-2_dy4,linear,roi,masked,0.8392518398115663,0.7120432830770083,0.7120432830770083,1.4592174041748045,-0.8996619740256971,-0.8586328742775908,1.037330004093155,0.6134275143320578,-0.8996619740256967,0.16569733586023833,0.20657546601510782,False,8296,0.9673507462686567,integer translation,0.9542763403164327,846
A_discrete_basic,integer_offset_dx-6_dy-2,linear,roi,nomask,0.8508550509455964,0.7271546118601044,0.7271546118601044,1.426020001220703,-0.8770357761216886,-0.8359612371639786,1.0516717767079875,0.65478591991253,-0.8770357761216886,0.13609446749847104,0.14217757462073816,False,8576,1.0,integer translation,0.9543028100295172,847
A_discrete_basic,integer_offset_dx2_dy6,linear,roi,masked,0.8333802554083277,0.7024054596318804,0.7024054596318804,1.466555239868164,-0.9222998870598476,-0.8745893769650595,1.0300726227159367,0.6081136160204296,-0.9222998870598473,0.17405460460964592,0.21916982596719684,False,8296,0.9673507462686567,integer translation,0.9543722842236317,848
B_linear_registration,projective_manual_p1-0.0008_p2-0.0008_p3-0.00012_p4-0.00012,bicubic,roi,nomask,0.8434559770542784,0.7100734448116217,0.7100734448116217,1.4752722717285174,-0.9365733398364393,-0.8826841135266512,1.0425263915138487,0.6474169152549631,-0.9365733398364393,0.17695001674118152,0.26540875091262894,False,8576,1.0,manual projective,0.9543961502419427,849
